,waste,wst_oper,unit,geo\time,y2018,y2017,y2016,y2015,y2014,y2013,y2012,y2011,y2010,y2009,y2008,y2007,y2006,y2005
7947,EE_SHA,MKT,T,BE,28167.0,29000.0,27965.0,28013.0,26980.0,26091.0,63930.0,29357.0,26565.0,24853.0,27456.0,41784.0,39487.0,40056.0
7948,EE_SHA,MKT,T,BG,0.0,5084.0,4957.0,4852.0,4699.0,3462.0,2616.0,2879.0,3100.0,2537.0,478.0,901.0,0.0,0.0
7949,EE_SHA,MKT,T,CY,0.0,1045.0,898.0,869.0,779.0,831.0,1278.0,1177.0,1356.0,1588.0,1586.0,1385.0,1007.0,1949.0
7950,EE_SHA,MKT,T,CZ,20595.0,19218.0,17837.0,16593.0,15506.0,16627.0,15289.0,14427.0,13358.0,14491.0,15308.0,15037.0,0.0,0.0
7951,EE_SHA,MKT,T,DE,199592.0,203480.0,203012.0,211298.0,192086.0,172217.0,167465.0,177838.0,175325.0,142271.0,148341.0,158123.0,144877.0,0.0
7952,EE_SHA,MKT,T,DK,14567.0,16237.0,13966.0,16436.0,12925.0,14076.0,13691.0,14099.0,14074.0,11390.0,10438.0,13386.0,12513.0,0.0
7953,EE_SHA,MKT,T,EE,1566.0,1421.0,1192.0,1398.0,1454.0,1294.0,1387.0,1161.0,1243.0,1038.0,1096.0,1202.0,1199.0,0.0
7954,EE_SHA,MKT,T,EL,10453.0,10699.0,11212.0,11173.0,12699.0,11921.0,11944.0,13665.0,14190.0,16390.0,13248.0,12863.0,11593.0,9393.0
7955,EE_SHA,MKT,T,ES,54456.0,47825.0,45448.0,46016.0,45410.0,46153.0,48945.0,51451.0,55945.0,49706.0,52147.0,52992.0,38100.0,0.0
7956,EE_SHA,MKT,T,EU27_2020,0.0,838932.0,797210.0,785442.0,737390.0,714831.0,730992.0,701369.0,0.0,0.0,0.0,0.0,0.0,0.0
7957,EE_SHA,MKT,T,EU28,0.0,998949.0,982665.0,964181.0,902170.0,870179.0,880130.0,846773.0,0.0,0.0,0.0,0.0,0.0,0.0
7958,EE_SHA,MKT,T,FI,8377.0,7342.0,7150.0,7285.0,8290.0,8710.0,9083.0,8985.0,6202.0,5837.0,6583.0,6268.0,7027.0,3408.0
7959,EE_SHA,MKT,T,FR,180571.0,179919.0,170794.0,166416.0,156587.0,158928.0,155411.0,162281.0,161177.0,151597.0,155044.0,154288.0,131634.0,0.0
7960,EE_SHA,MKT,T,HR,4796.0,4847.0,4737.0,3639.0,4080.0,3481.0,3462.0,4153.0,0.0,0.0,0.0,0.0,0.0,0.0
7961,EE_SHA,MKT,T,HU,0.0,12901.0,12085.0,9499.0,11259.0,8945.0,8608.0,15006.0,13621.0,13122.0,13371.0,15712.0,13483.0,9781.0
7962,EE_SHA,MKT,T,IE,6739.0,8376.0,12507.0,9545.0,11353.0,13186.0,9590.0,8432.0,10861.0,9334.0,9191.0,19058.0,0.0,0.0
7963,EE_SHA,MKT,T,IS,0.0,895.0,176.0,650.0,562.0,509.0,525.0,477.0,465.0,369.0,0.0,0.0,0.0,0.0
7964,EE_SHA,MKT,T,IT,0.0,0.0,0.0,75022.0,67689.0,67662.0,67172.0,70061.0,75594.0,54440.0,73415.0,74929.0,0.0,0.0
7965,EE_SHA,MKT,T,LI,152.0,154.0,181.0,121.0,117.0,76.0,39.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
7966,EE_SHA,MKT,T,LT,0.0,2876.0,2977.0,3534.0,2712.0,2317.0,2237.0,2197.0,2131.0,1968.0,3602.0,3472.0,2426.0,2399.0
7967,EE_SHA,MKT,T,LU,0.0,1359.0,1383.0,1174.0,1341.0,1316.0,1321.0,2174.0,1959.0,1440.0,1155.0,1253.0,670.0,1544.0
7968,EE_SHA,MKT,T,LV,1717.0,1849.0,1602.0,1549.0,1469.0,1464.0,1179.0,1126.0,1187.0,1061.0,1849.0,2419.0,0.0,0.0
7969,EE_SHA,MKT,T,MT,0.0,819.0,682.0,1974.0,1386.0,1074.0,518.0,663.0,739.0,803.0,608.0,666.0,618.0,629.0
7970,EE_SHA,MKT,T,NL,38605.0,37623.0,36689.0,34452.0,32832.0,32436.0,28182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7971,EE_SHA,MKT,T,NO,16408.0,15416.0,15001.0,15112.0,16179.0,17485.0,16697.0,16310.0,15572.0,13694.0,12903.0,12903.0,13880.0,9489.0
7972,EE_SHA,MKT,T,PL,0.0,64842.0,56747.0,50813.0,50159.0,47855.0,43930.0,46147.0,42928.0,39073.0,56585.0,41508.0,54849.0,0.0
7973,EE_SHA,MKT,T,PT,0.0,19573.0,12963.0,11576.0,10599.0,10599.0,9100.0,12261.0,7614.0,12851.0,12816.0,11748.0,7331.0,18737.0
7974,EE_SHA,MKT,T,RO,0.0,0.0,16225.0,14668.0,10466.0,13655.0,14642.0,14423.0,17485.0,8813.0,18081.0,8606.0,3872.0,0.0
7975,EE_SHA,MKT,T,SE,30097.0,31752.0,24961.0,26822.0,25872.0,25280.0,25042.0,22580.0,22822.0,22234.0,20803.0,20320.0,24465.0,9174.0
7976,EE_SHA,MKT,T,SI,0.0,2805.0,2873.0,2931.0,2780.0,2358.0,2405.0,2612.0,2224.0,2006.0,2324.0,2905.0,1764.0,0.0
7977,EE_SHA,MKT,T,SK,0.0,7635.0,7202.0,6076.0,6436.0,5500.0,5287.0,4989.0,4767.0,4185.0,4964.0,4031.0,3845.0,3082.0
7978,EE_SHA,MKT,T,UK,157003.0,160017.0,185455.0,178739.0,164780.0,155347.0,149139.0,145404.0,148906.0,153219.0,149222.0,90657.0,0.0,0.0
8045,EE_SHA,RCV,T,AT,9073.0,9159.0,7949.0,7941.0,7854.0,6927.0,6653.0,6112.0,5411.0,5025.0,5026.0,3894.0,3559.0,859.0
8046,EE_SHA,RCV,T,BE,11200.0,11278.0,11082.0,10487.0,10442.0,11409.0,8356.0,7606.0,7675.0,7790.0,6727.0,9718.0,9851.0,8410.0
8047,EE_SHA,RCV,T,BG,0.0,4790.0,4096.0,4913.0,3163.0,1388.0,1987.0,2631.0,2803.0,2687.0,2860.0,989.0,0.0,0.0
8048,EE_SHA,RCV,T,CY,0.0,196.0,157.0,104.0,115.0,250.0,121.0,119.0,111.0,71.0,0.0,0.0,0.0,0.0
8049,EE_SHA,RCV,T,CZ,6193.0,7748.0,8216.0,6264.0,5765.0,3793.0,2378.0,2266.0,2385.0,2683.0,882.0,477.0,0.0,0.0
8050,EE_SHA,RCV,T,DE,163299.0,140362.0,137570.0,113558.0,122920.0,89540.0,74876.0,72896.0,69423.0,123814.0,75695.0,48673.0,38646.0,0.0
8051,EE_SHA,RCV,T,DK,6555.0,5637.0,5333.0,5424.0,5255.0,4977.0,4774.0,6268.0,3424.0,5361.0,4703.0,5218.0,1498.0,0.0
8052,EE_SHA,RCV,T,EE,917.0,696.0,441.0,403.0,327.0,203.0,170.0,349.0,405.0,242.0,153.0,63.0,0.0,0.0
8053,EE_SHA,RCV,T,EL,1986.0,2711.0,3255.0,3254.0,2761.0,2581.0,2125.0,1637.0,1766.0,1085.0,642.0,220.0,257.0,74.0
8054,EE_SHA,RCV,T,ES,22327.0,22987.0,22908.0,16385.0,9969.0,9219.0,6035.0,7526.0,3827.0,3619.0,3340.0,1811.0,405.0,0.0
8055,EE_SHA,RCV,T,EU27_2020,0.0,350034.0,321737.0,280607.0,269242.0,201207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8056,EE_SHA,RCV,T,EU28,0.0,397407.0,371754.0,329616.0,299951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8057,EE_SHA,RCV,T,FI,2769.0,2567.0,2147.0,2322.0,2483.0,2985.0,1687.0,1493.0,1107.0,1785.0,1358.0,1095.0,1046.0,413.0
8058,EE_SHA,RCV,T,FR,43876.0,36935.0,34654.0,31643.0,29954.0,25085.0,22652.0,21104.0,17524.0,14622.0,9882.0,4276.0,0.0,0.0
8059,EE_SHA,RCV,T,HR,468.0,606.0,687.0,340.0,319.0,266.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8060,EE_SHA,RCV,T,HU,0.0,4901.0,4907.0,5355.0,5255.0,5336.0,3818.0,2660.0,2362.0,2744.0,2580.0,1593.0,1027.0,433.0
8061,EE_SHA,RCV,T,IE,1827.0,2627.0,2149.0,2104.0,1696.0,1650.0,1957.0,1881.0,2589.0,2287.0,1996.0,1761.0,0.0,0.0
8062,EE_SHA,RCV,T,IS,0.0,251.0,162.0,134.0,30.0,89.0,86.0,47.0,40.0,34.0,0.0,0.0,0.0,0.0
8063,EE_SHA,RCV,T,IT,0.0,0.0,0.0,24497.0,18692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8064,EE_SHA,RCV,T,LI,111.0,113.0,132.0,89.0,88.0,57.0,29.0,34.0,36.0,50.0,42.0,44.0,0.0,0.0
8065,EE_SHA,RCV,T,LT,0.0,724.0,797.0,1049.0,1122.0,879.0,664.0,472.0,438.0,422.0,657.0,640.0,249.0,13.0
8066,EE_SHA,RCV,T,LU,0.0,431.0,437.0,399.0,367.0,417.0,396.0,389.0,359.0,329.0,289.0,303.0,261.0,0.0
8067,EE_SHA,RCV,T,LV,933.0,649.0,346.0,307.0,356.0,426.0,263.0,260.0,255.0,232.0,316.0,287.0,0.0,0.0
8068,EE_SHA,RCV,T,MT,0.0,117.0,292.0,19.0,18.0,19.0,23.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0
8069,EE_SHA,RCV,T,NL,21309.0,19105.0,12714.0,12407.0,9832.0,7166.0,6818.0,8298.0,6684.0,4817.0,7864.0,7849.0,6644.0,6266.0
8070,EE_SHA,RCV,T,NO,6241.0,5431.0,6009.0,5269.0,4902.0,5257.0,4930.0,4516.0,6774.0,8597.0,4041.0,5169.0,5159.0,7065.0
8071,EE_SHA,RCV,T,PL,0.0,18943.0,18229.0,15361.0,14413.0,13127.0,13497.0,12719.0,7513.0,7430.0,1098.0,540.0,7.0,0.0
8072,EE_SHA,RCV,T,PT,0.0,8190.0,8053.0,7013.0,7373.0,5644.0,4183.0,5561.0,3855.0,3691.0,1778.0,332.0,70.0,0.0
8073,EE_SHA,RCV,T,RO,0.0,0.0,989.0,1134.0,902.0,866.0,761.0,598.0,770.0,782.0,244.0,15.0,1.0,0.0
8074,EE_SHA,RCV,T,SE,6728.0,8597.0,6768.0,4928.0,5289.0,5014.0,4461.0,6699.0,8114.0,6860.0,6587.0,9618.0,9251.0,3469.0
8075,EE_SHA,RCV,T,SI,0.0,1226.0,1174.0,869.0,857.0,323.0,743.0,859.0,415.0,348.0,0.0,0.0,0.0,0.0
8076,EE_SHA,RCV,T,SK,0.0,2137.0,1891.0,2125.0,1740.0,1718.0,1711.0,1615.0,1468.0,1249.0,1036.0,679.0,394.0,148.0
8077,EE_SHA,RCV,T,UK,38250.0,47373.0,50017.0,49010.0,30708.0,0.0,0.0,0.0,0.0,17108.0,14309.0,4809.0,0.0,0.0
8144,EE_SHA,RCY_REU,T,AT,7137.0,6989.0,6493.0,6308.0,6303.0,5503.0,5475.0,5011.0,4534.0,4221.0,4281.0,3301.0,3091.0,735.0
8145,EE_SHA,RCY_REU,T,BE,9697.0,9608.0,9588.0,9062.0,8991.0,10508.0,7814.0,6861.0,7399.0,7105.0,6448.0,9312.0,9367.0,7450.0
8146,EE_SHA,RCY_REU,T,BG,0.0,4637.0,4020.0,4632.0,3066.0,1374.0,1987.0,2603.0,2672.0,2682.0,2860.0,982.0,0.0,0.0
8147,EE_SHA,RCY_REU,T,CY,0.0,196.0,157.0,104.0,115.0,250.0,121.0,119.0,111.0,71.0,0.0,0.0,0.0,0.0
8148,EE_SHA,RCY_REU,T,CZ,6062.0,7254.0,8039.0,5886.0,5605.0,3776.0,2376.0,2192.0,2266.0,2597.0,813.0,462.0,0.0,0.0
8149,EE_SHA,RCY_REU,T,DE,139521.0,119111.0,122006.0,96615.0,104526.0,75229.0,62849.0,59327.0,55826.0,93917.0,59624.0,37578.0,28362.0,0.0
8150,EE_SHA,RCY_REU,T,DK,6028.0,5548.0,5244.0,5118.0,4904.0,4619.0,4390.0,5888.0,2999.0,4795.0,4431.0,4700.0,1279.0,0.0
8151,EE_SHA,RCY_REU,T,EE,741.0,553.0,412.0,350.0,250.0,159.0,123.0,254.0,266.0,175.0,153.0,63.0,0.0,0.0
8152,EE_SHA,RCY_REU,T,EL,1813.0,2404.0,3094.0,3254.0,2761.0,2581.0,2125.0,1637.0,1766.0,1085.0,642.0,220.0,257.0,74.0
8153,EE_SHA,RCY_REU,T,ES,21831.0,22210.0,21160.0,14276.0,9412.0,8527.0,5815.0,7022.0,2735.0,3465.0,2419.0,1593.0,404.0,0.0
8154,EE_SHA,RCY_REU,T,EU27_2020,0.0,313291.0,292608.0,249944.0,240607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8155,EE_SHA,RCY_REU,T,EU28,0.0,358559.0,339291.0,297174.0,269717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8156,EE_SHA,RCY_REU,T,FI,2689.0,2544.0,2110.0,2284.0,2445.0,2957.0,1622.0,1419.0,1082.0,1518.0,1341.0,1039.0,1008.0,411.0
8157,EE_SHA,RCY_REU,T,FR,39942.0,34024.0,32184.0,29808.0,27991.0,23109.0,20237.0,19246.0,16306.0,13480.0,9202.0,4031.0,0.0,0.0
8158,EE_SHA,RCY_REU,T,HR,468.0,606.0,687.0,340.0,319.0,266.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8159,EE_SHA,RCY_REU,T,HU,0.0,4901.0,4907.0,4971.0,5243.0,5332.0,3814.0,2635.0,2362.0,2671.0,2569.0,1548.0,1025.0,432.0
8160,EE_SHA,RCY_REU,T,IE,1589.0,2212.0,1713.0,1771.0,1556.0,1502.0,1869.0,1880.0,2504.0,2178.0,1695.0,1761.0,0.0,0.0
8161,EE_SHA,RCY_REU,T,IS,0.0,251.0,162.0,134.0,29.0,78.0,74.0,38.0,32.0,30.0,0.0,0.0,0.0,0.0
8162,EE_SHA,RCY_REU,T,IT,0.0,0.0,0.0,24376.0,18519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8163,EE_SHA,RCY_REU,T,LI,111.0,113.0,132.0,89.0,88.0,57.0,29.0,34.0,36.0,50.0,42.0,44.0,0.0,0.0
8164,EE_SHA,RCY_REU,T,LT,0.0,647.0,710.0,950.0,1078.0,804.0,593.0,437.0,414.0,369.0,559.0,554.0,179.0,3.0
8165,EE_SHA,RCY_REU,T,LU,0.0,395.0,397.0,369.0,338.0,372.0,353.0,354.0,335.0,305.0,270.0,283.0,256.0,0.0
8166,EE_SHA,RCY_REU,T,LV,933.0,649.0,346.0,307.0,356.0,426.0,263.0,260.0,255.0,232.0,316.0,287.0,0.0,0.0
8167,EE_SHA,RCY_REU,T,MT,0.0,117.0,292.0,19.0,18.0,19.0,23.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0
8168,EE_SHA,RCY_REU,T,NL,16382.0,16382.0,10219.0,10152.0,7992.0,5874.0,5482.0,6583.0,5322.0,4022.0,6744.0,7169.0,6346.0,5801.0
8169,EE_SHA,RCY_REU,T,NO,5111.0,4983.0,5279.0,4550.0,4011.0,4541.0,3802.0,3717.0,5994.0,7707.0,3683.0,4909.0,3432.0,4138.0
8170,EE_SHA,RCY_REU,T,PL,0.0,18928.0,18202.0,15268.0,14333.0,13071.0,13298.0,12576.0,7493.0,7065.0,1050.0,452.0,11.0,0.0
8171,EE_SHA,RCY_REU,T,PT,0.0,7166.0,7115.0,6069.0,6742.0,5387.0,3999.0,5541.0,3852.0,3666.0,1752.0,330.0,70.0,0.0
8172,EE_SHA,RCY_REU,T,RO,0.0,0.0,750.0,942.0,873.0,836.0,735.0,575.0,743.0,742.0,162.0,9.0,0.0,0.0
8173,EE_SHA,RCY_REU,T,SE,5531.0,7036.0,5525.0,4025.0,4329.0,4083.0,3681.0,5557.0,6656.0,5622.0,5270.0,8285.0,9315.0,3493.0
8174,EE_SHA,RCY_REU,T,SI,0.0,959.0,999.0,860.0,833.0,308.0,692.0,831.0,412.0,272.0,0.0,0.0,0.0,0.0
8175,EE_SHA,RCY_REU,T,SK,0.0,2103.0,1862.0,1827.0,1709.0,1371.0,1646.0,1567.0,1432.0,1207.0,981.0,656.0,332.0,132.0
8176,EE_SHA,RCY_REU,T,UK,34960.0,45268.0,46683.0,47230.0,29109.0,0.0,0.0,0.0,0.0,16978.0,13929.0,4508.0,0.0,0.0
8204,EE_SHA,REU,T,AT,320.0,334.0,189.0,146.0,158.0,85.0,91.0,24.0,29.0,22.0,36.0,55.0,14.0,1.0
8205,EE_SHA,REU,T,BE,1443.0,0.0,0.0,1022.0,1372.0,2102.0,1415.0,1431.0,2098.0,1392.0,1246.0,1078.0,989.0,307.0
8206,EE_SHA,REU,T,BG,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8207,EE_SHA,REU,T,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8208,EE_SHA,REU,T,DE,2873.0,5824.0,3858.0,281.0,365.0,145.0,167.0,310.0,280.0,506.0,624.0,725.0,651.0,0.0
8209,EE_SHA,REU,T,DK,56.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8210,EE_SHA,REU,T,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8211,EE_SHA,REU,T,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8212,EE_SHA,REU,T,ES,0.0,0.0,0.0,0.0,1134.0,0.0,7.0,20.0,8.0,13.0,0.0,0.0,0.0,0.0
8213,EE_SHA,REU,T,FI,45.0,41.0,14.0,49.0,68.0,62.0,47.0,11.0,9.0,5.0,12.0,7.0,2.0,0.0
8214,EE_SHA,REU,T,FR,512.0,371.0,183.0,166.0,168.0,165.0,263.0,260.0,223.0,141.0,141.0,130.0,0.0,0.0
8215,EE_SHA,REU,T,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8216,EE_SHA,REU,T,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0
8217,EE_SHA,REU,T,IE,0.0,6.0,0.0,3.0,0.0,1.0,11.0,65.0,0.0,13.0,1.0,0.0,0.0,0.0
8218,EE_SHA,REU,T,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8219,EE_SHA,REU,T,LI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220,EE_SHA,REU,T,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8221,EE_SHA,REU,T,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8222,EE_SHA,REU,T,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8223,EE_SHA,REU,T,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224,EE_SHA,REU,T,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
8225,EE_SHA,REU,T,PL,0.0,34.0,74.0,110.0,42.0,113.0,100.0,19.0,8.0,101.0,1.0,2.0,0.0,0.0
8226,EE_SHA,REU,T,PT,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8227,EE_SHA,REU,T,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228,EE_SHA,REU,T,SI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8229,EE_SHA,REU,T,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230,EE_SHA,REU,T,UK,0.0,300.0,391.0,202.0,251.0,354.0,329.0,601.0,481.0,194.0,147.0,101.0,0.0,0.0
8528,EE_TLS,COL,T,AT,101.0,100.0,91.0,89.0,88.0,80.0,78.0,70.0,65.0,61.0,62.0,48.0,44.0,11.0
8529,EE_TLS,COL,T,BE,673.0,604.0,536.0,487.0,421.0,322.0,351.0,636.0,231.0,118.0,96.0,19.0,0.0,0.0
8530,EE_TLS,COL,T,BG,0.0,224.0,431.0,388.0,377.0,128.0,324.0,141.0,256.0,90.0,0.0,0.0,0.0,0.0
8531,EE_TLS,COL,T,CY,0.0,4.0,3.0,4.0,2.0,2.0,10.0,6.0,10.0,10.0,3.0,1.0,0.0,0.0
8532,EE_TLS,COL,T,CZ,551.0,540.0,597.0,219.0,268.0,319.0,352.0,234.0,236.0,176.0,77.0,61.0,0.0,0.0
8533,EE_TLS,COL,T,DE,7060.0,6845.0,6826.0,6212.0,9779.0,9922.0,3148.0,3519.0,3770.0,10754.0,7734.0,4282.0,4596.0,0.0
8534,EE_TLS,COL,T,DK,1052.0,267.0,264.0,492.0,551.0,216.0,341.0,383.0,650.0,896.0,642.0,1250.0,359.0,0.0
8535,EE_TLS,COL,T,EE,20.0,5.0,1.0,8.0,54.0,10.0,8.0,18.0,15.0,9.0,11.0,0.0,1.0,0.0
8536,EE_TLS,COL,T,EL,127.0,132.0,169.0,163.0,292.0,208.0,282.0,231.0,249.0,404.0,305.0,214.0,60.0,3.0
8537,EE_TLS,COL,T,ES,2500.0,3577.0,2597.0,1794.0,2266.0,2433.0,2882.0,3406.0,2753.0,3436.0,3660.0,3410.0,208.0,0.0
8538,EE_TLS,COL,T,EU27_2020,0.0,22418.0,20870.0,19185.0,21195.0,20094.0,15779.0,16081.0,0.0,0.0,0.0,0.0,0.0,0.0
8539,EE_TLS,COL,T,EU28,0.0,24863.0,23702.0,22002.0,23392.0,22239.0,18015.0,19273.0,0.0,0.0,0.0,0.0,0.0,0.0
8540,EE_TLS,COL,T,FI,301.0,157.0,137.0,178.0,153.0,167.0,83.0,141.0,99.0,11.0,17.0,22.0,13.0,6.0
8541,EE_TLS,COL,T,FR,8618.0,2852.0,2869.0,2832.0,1868.0,1500.0,1360.0,1273.0,1022.0,885.0,427.0,160.0,97.0,0.0
8542,EE_TLS,COL,T,HR,87.0,38.0,50.0,73.0,117.0,21.0,33.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
8543,EE_TLS,COL,T,HU,0.0,90.0,86.0,80.0,81.0,94.0,609.0,63.0,48.0,75.0,16.0,12.0,140.0,11.0
8544,EE_TLS,COL,T,IE,188.0,278.0,120.0,68.0,40.0,49.0,50.0,99.0,48.0,19.0,49.0,65.0,0.0,0.0
8545,EE_TLS,COL,T,IS,0.0,12.0,5.0,5.0,0.0,0.0,4.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0
8546,EE_TLS,COL,T,IT,0.0,0.0,0.0,485.0,366.0,204.0,220.0,252.0,230.0,211.0,179.0,98.0,0.0,0.0
8547,EE_TLS,COL,T,LI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8548,EE_TLS,COL,T,LT,0.0,93.0,94.0,49.0,91.0,103.0,60.0,146.0,114.0,117.0,179.0,161.0,50.0,21.0
8549,EE_TLS,COL,T,LU,0.0,63.0,64.0,60.0,55.0,24.0,23.0,25.0,24.0,68.0,62.0,15.0,42.0,0.0
8550,EE_TLS,COL,T,LV,178.0,101.0,65.0,106.0,196.0,208.0,199.0,351.0,104.0,808.0,308.0,250.0,0.0,0.0
8551,EE_TLS,COL,T,MT,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8552,EE_TLS,COL,T,NL,1061.0,870.0,1027.0,887.0,528.0,453.0,694.0,830.0,485.0,78.0,404.0,377.0,319.0,530.0
8553,EE_TLS,COL,T,NO,675.0,752.0,735.0,637.0,583.0,669.0,458.0,480.0,479.0,641.0,592.0,1794.0,293.0,199.0
8554,EE_TLS,COL,T,PL,0.0,3903.0,3150.0,3324.0,2428.0,2513.0,3449.0,2812.0,1569.0,1756.0,222.0,95.0,38.0,0.0
